id,event_timestamp,user_id,amount,interface,currency,tx_status
18969,2020-12-02 23:38:38.079+00,4f6312fa44a894eab0d022fce42592bf,0.011523460000000000,app,eth,failed
19104,2020-12-03 20:08:48.058+00,4f6312fa44a894eab0d022fce42592bf,1.000000000000000000,app,xrp,complete
19215,2020-12-04 15:16:43.825+00,a73d2d60ed472454a0360027aa039bdb,0.050000000000000000,app,btc,complete
19218,2020-12-04 15:25:49.204+00,a73d2d60ed472454a0360027aa039bdb,0.005879990000000000,app,btc,complete
19224,2020-12-04 15:53:18.582+00,a73d2d60ed472454a0360027aa039bdb,1.000029990000000000,app,bch,complete
19227,2020-12-04 16:09:07.161+00,4f6312fa44a894eab0d022fce42592bf,1.000000000000000000,app,eth,complete
19228,2020-12-04 16:14:56.953+00,a73d2d60ed472454a0360027aa039bdb,1.000000000000000000,app,tusd,complete
19240,2020-12-04 18:12:56.759+00,4f6312fa44a894eab0d022fce42592bf,1.000000000000000000,app,tusd,complete
19241,2020-12-04 18:27:41.465+00,4f6312fa44a894eab0d022fce42592bf,1.000000000000000000,app,bat,complete
19242,2020-12-04 18:28:44.118+00,4f6312fa44a894eab0d022fce42592bf,1.000000000000000000,app,mana,complete
19243,2020-12-04 18:32:22.456+00,4f6312fa44a894eab0d022fce42592bf,1.000000000000000000,app,gnt,complete
19244,2020-12-04 18:37:10.837+00,4f6312fa44a894eab0d022fce42592bf,1.000000000000000000,app,dai,complete
19245,2020-12-04 18:38:14.827+00,4f6312fa44a894eab0d022fce42592bf,1.000000000000000000,app,xrp,complete
19246,2020-12-04 18:39:02.077+00,4f6312fa44a894eab0d022fce42592bf,500.000000000000000000,app,mxn,complete
19247,2020-12-04 19:38:30.247+00,4f6312fa44a894eab0d022fce42592bf,2000.000000000000000000,app,ars,complete
19248,2020-12-04 19:39:57.696+00,4f6312fa44a894eab0d022fce42592bf,1.000000000000000000,app,bch,complete
19249,2020-12-04 19:40:55.466+00,4f6312fa44a894eab0d022fce42592bf,0.500000000000000000,app,btc,complete
19250,2020-12-04 19:50:07.644+00,4f6312fa44a894eab0d022fce42592bf,1.000000000000000000,app,ltc,complete
19251,2020-12-04 22:38:18.956+00,a73d2d60ed472454a0360027aa039bdb,1.000000000000000000,app,eth,complete
19252,2020-12-04 22:44:59.909+00,a73d2d60ed472454a0360027aa039bdb,4.200000000000000000,app,tusd,complete
19253,2020-12-04 22:45:26.99+00,a73d2d60ed472454a0360027aa039bdb,1.000000000000000000,app,tusd,complete
19254,2020-12-04 22:46:58.09+00,4f6312fa44a894eab0d022fce42592bf,1.000000000000000000,app,tusd,complete
19255,2020-12-04 22:49:13.795+00,4f6312fa44a894eab0d022fce42592bf,1.000000000000000000,app,bat,complete
19256,2020-12-04 22:49:44.314+00,a73d2d60ed472454a0360027aa039bdb,1.391893320000000000,app,bat,failed
19257,2020-12-04 22:50:19.036+00,a73d2d60ed472454a0360027aa039bdb,1.000000000000000000,app,bat,complete
19258,2020-12-04 22:51:00.256+00,4f6312fa44a894eab0d022fce42592bf,1.000000000000000000,app,bat,complete
19266,2020-12-07 17:08:32.776+00,7b4773c039d539af17c883eb9283dd14,700.000000000000000000,web,mxn,failed
19267,2020-12-07 19:51:13.09+00,9c82c7143c102b71c593d98d96093fde,3.740000000000000000,app,usd,complete
19268,2020-12-07 19:51:57.448+00,9c82c7143c102b71c593d98d96093fde,3.740000000000000000,app,usd,failed
19300,2020-12-08 02:33:24.667+00,815074618f19008da3c78b95a2f5b964,11.890000000000000000,web,usd,complete
19337,2020-12-08 17:44:31.404+00,10a5ab2db37feedfdeaab192ead4ac0e,43.110000000000000000,web,ars,complete
19338,2020-12-08 17:49:55.302+00,10a5ab2db37feedfdeaab192ead4ac0e,42.840000000000000000,web,ars,complete
19339,2020-12-08 19:30:39.256+00,9c82c7143c102b71c593d98d96093fde,2.150000000000000000,app,usd,failed
19340,2020-12-08 19:32:42.304+00,9c82c7143c102b71c593d98d96093fde,2.150000000000000000,app,usd,failed
19400,2020-12-09 04:05:35.756+00,9c82c7143c102b71c593d98d96093fde,2.320000000000000000,app,usd,failed
19424,2020-12-09 14:44:32.129+00,8fecb20817b3847419bb3de39a609afe,3.270000000000000000,app,usd,failed
19430,2020-12-09 17:23:38.23+00,9c82c7143c102b71c593d98d96093fde,2.970000000000000000,app,usd,complete
19433,2020-12-09 17:38:41.033+00,9c82c7143c102b71c593d98d96093fde,3.090000000000000000,app,usd,failed
19450,2020-12-09 23:44:39.23+00,9c82c7143c102b71c593d98d96093fde,1.780000000000000000,app,usd,complete
19480,2020-12-10 15:07:35.662+00,8fecb20817b3847419bb3de39a609afe,11.840000000000000000,app,usd,failed
19481,2020-12-10 15:08:01.164+00,8fecb20817b3847419bb3de39a609afe,5.610000000000000000,app,tusd,complete
19482,2020-12-10 15:08:19.304+00,8fecb20817b3847419bb3de39a609afe,11.840000000000000000,app,usd,complete
19493,2020-12-10 15:13:23.54+00,8fecb20817b3847419bb3de39a609afe,2.840000000000000000,app,usd,failed
19494,2020-12-10 16:03:15.517+00,02b1be0d48924c327124732726097157,1.000000000000000000,app,ars,failed
19553,2020-12-10 22:08:06.233+00,02b1be0d48924c327124732726097157,2.070000000000000000,app,usd,complete
19554,2020-12-10 22:08:45.2+00,02b1be0d48924c327124732726097157,2.070000000000000000,app,usd,complete
19895,2020-12-17 15:19:46.405+00,9f655cc8884fda7ad6d8a6fb15cc001e,5.000000000000000000,app,mxn,complete
19897,2020-12-17 15:23:57.263+00,9f655cc8884fda7ad6d8a6fb15cc001e,25.000000000000000000,app,mxn,complete
19898,2020-12-17 15:27:58.977+00,1f50d0737a738a9ba3206543d1102cbc,55.000000000000000000,app,mxn,complete
19901,2020-12-17 16:00:26.84+00,1f50d0737a738a9ba3206543d1102cbc,500.000000000000000000,app,mxn,complete
19904,2020-12-17 20:00:00.856+00,1f50d0737a738a9ba3206543d1102cbc,555.000000000000000000,app,mxn,complete
19915,2020-12-17 20:01:53.873+00,1f50d0737a738a9ba3206543d1102cbc,333.000000000000000000,app,mxn,complete
19917,2020-12-17 20:04:31.436+00,1f50d0737a738a9ba3206543d1102cbc,555.000000000000000000,app,mxn,complete
19918,2020-12-17 20:07:01.784+00,1f50d0737a738a9ba3206543d1102cbc,222.000000000000000000,app,mxn,complete
19920,2020-12-17 20:19:16.464+00,1f50d0737a738a9ba3206543d1102cbc,222.000000000000000000,app,mxn,complete
19931,2020-12-17 20:21:09.629+00,1f50d0737a738a9ba3206543d1102cbc,500.000000000000000000,app,mxn,complete
19942,2020-12-17 20:35:12.819+00,1f50d0737a738a9ba3206543d1102cbc,555.000000000000000000,app,mxn,complete
19953,2020-12-17 20:43:25.759+00,1f50d0737a738a9ba3206543d1102cbc,500.000000000000000000,app,mxn,complete
19954,2020-12-17 20:47:17.436+00,1f50d0737a738a9ba3206543d1102cbc,350.000000000000000000,app,mxn,complete
19955,2020-12-17 20:50:41.791+00,1f50d0737a738a9ba3206543d1102cbc,55.000000000000000000,app,mxn,complete
19967,2020-12-17 20:59:51.466+00,1f50d0737a738a9ba3206543d1102cbc,55.000000000000000000,app,mxn,complete
20028,2020-12-18 00:00:10.079+00,10a5ab2db37feedfdeaab192ead4ac0e,923.190000000000000000,web,ars,failed
20121,2020-12-18 15:22:49.665+00,1fc30b9d4319760b04fab735fbfed9a9,5.000000000000000000,app,dai,complete
20419,2020-12-22 16:28:51.018+00,02b1be0d48924c327124732726097157,10.000000000000000000,app,usd,complete
20430,2020-12-22 21:38:14.009+00,aa78c3db4fc4a1a343183d6113ec46ba,10.000000000000000000,app,mxn,failed
20441,2020-12-22 21:47:16.353+00,aa78c3db4fc4a1a343183d6113ec46ba,10.000000000000000000,app,mxn,failed
20593,2020-12-28 16:44:48.012+00,aa78c3db4fc4a1a343183d6113ec46ba,0.000010000000000000,app,btc,failed
20665,2020-12-31 17:36:54.094+00,aa78c3db4fc4a1a343183d6113ec46ba,10.000000000000000000,app,mxn,failed
20666,2020-12-31 20:37:36.285+00,aa78c3db4fc4a1a343183d6113ec46ba,15.000000000000000000,app,mxn,failed
20669,2021-01-04 18:08:37.645+00,aa78c3db4fc4a1a343183d6113ec46ba,10.000000000000000000,app,mxn,complete
20922,2021-01-07 21:31:31.693+00,aa78c3db4fc4a1a343183d6113ec46ba,15.000000000000000000,app,mxn,complete
21190,2021-01-12 01:11:52.943+00,aa78c3db4fc4a1a343183d6113ec46ba,10.000000000000000000,app,mxn,complete
21257,2021-01-12 13:09:12.126+00,1fc30b9d4319760b04fab735fbfed9a9,0.000500000000000000,app,btc,complete
2433,2020-04-29 03:06:38.198+00,130f1a8e9e102707f3f91b010f151b0b,10.000000000000000000,web,mxn,complete
2434,2020-04-29 03:07:09.572+00,130f1a8e9e102707f3f91b010f151b0b,10.000000000000000000,web,mxn,complete
2435,2020-04-29 03:09:08.977+00,130f1a8e9e102707f3f91b010f151b0b,10.000000000000000000,web,mxn,complete
2436,2020-04-29 03:09:27.527+00,130f1a8e9e102707f3f91b010f151b0b,10.000000000000000000,web,mxn,complete
2474,2020-04-30 01:20:45.098+00,b6617980ce90f637e68c3ebe8b9be745,150.000000000000000000,web,mxn,failed
2475,2020-04-30 01:22:35.469+00,b6617980ce90f637e68c3ebe8b9be745,500.000000000000000000,web,mxn,complete
2477,2020-04-30 15:24:05.024+00,9fe8593a8a330607d76796b35c64c600,50.000000000000000000,web,mxn,failed
2479,2020-04-30 17:02:50.435+00,9fe8593a8a330607d76796b35c64c600,100.000000000000000000,web,mxn,failed
3093,2020-05-05 16:22:02.659+00,130f1a8e9e102707f3f91b010f151b0b,10.000000000000000000,web,mxn,complete
3108,2020-05-06 03:40:06.216+00,130f1a8e9e102707f3f91b010f151b0b,10.000000000000000000,web,mxn,failed
3489,2020-05-12 18:09:55.46+00,130f1a8e9e102707f3f91b010f151b0b,100.000000000000000000,web,mxn,complete
3490,2020-05-12 20:03:43.813+00,a4351b79d9ea3d842efa89fae5d02b24,4500.000000000000000000,web,mxn,complete
3491,2020-05-12 20:29:49.428+00,a4351b79d9ea3d842efa89fae5d02b24,1200.000000000000000000,web,mxn,failed
3492,2020-05-12 20:57:40.86+00,a4351b79d9ea3d842efa89fae5d02b24,100.000000000000000000,web,mxn,failed
3591,2020-05-13 16:03:36.756+00,a4351b79d9ea3d842efa89fae5d02b24,1500.000000000000000000,web,mxn,complete
3593,2020-05-13 17:07:08.345+00,130f1a8e9e102707f3f91b010f151b0b,10.000000000000000000,web,mxn,complete
3819,2020-05-15 22:38:04.17+00,8a0e1141fd37fa5b98d5bb769ba1a7cc,11.510000000000000000,web,mxn,complete
3820,2020-05-15 23:34:20.182+00,9fe8593a8a330607d76796b35c64c600,100.000000000000000000,web,mxn,complete
3830,2020-05-17 02:13:07.85+00,735143e9ff8c47def504f1ba0442df98,1.090000000000000000,web,mxn,complete
3849,2020-05-18 20:39:45.16+00,130f1a8e9e102707f3f91b010f151b0b,100.000000000000000000,web,mxn,complete
3850,2020-05-18 20:43:02.278+00,130f1a8e9e102707f3f91b010f151b0b,100.000000000000000000,web,mxn,complete
3851,2020-05-18 20:47:54.502+00,130f1a8e9e102707f3f91b010f151b0b,10.000000000000000000,web,mxn,complete
3852,2020-05-18 20:48:37.429+00,130f1a8e9e102707f3f91b010f151b0b,10.000000000000000000,web,mxn,failed
3853,2020-05-18 20:52:54.975+00,130f1a8e9e102707f3f91b010f151b0b,10.000000000000000000,web,mxn,complete
3854,2020-05-18 20:53:30.379+00,130f1a8e9e102707f3f91b010f151b0b,10.000000000000000000,web,mxn,complete
3855,2020-05-18 21:33:08.14+00,130f1a8e9e102707f3f91b010f151b0b,100.000000000000000000,web,mxn,complete
3863,2020-05-18 21:58:04.825+00,130f1a8e9e102707f3f91b010f151b0b,29.000000000000000000,web,mxn,failed
3864,2020-05-18 21:58:30.368+00,130f1a8e9e102707f3f91b010f151b0b,10.000000000000000000,web,mxn,complete
3865,2020-05-18 21:58:53.528+00,130f1a8e9e102707f3f91b010f151b0b,10.000000000000000000,web,mxn,complete
3866,2020-05-18 22:00:19.423+00,130f1a8e9e102707f3f91b010f151b0b,10.000000000000000000,web,mxn,complete
3867,2020-05-18 22:01:33.759+00,130f1a8e9e102707f3f91b010f151b0b,10.000000000000000000,web,mxn,complete
3868,2020-05-18 22:02:20.745+00,130f1a8e9e102707f3f91b010f151b0b,10.000000000000000000,web,mxn,complete
3893,2020-05-20 04:48:07.074+00,e91068fff3d7fa1594dfdf3b4308433a,1.000000000000000000,web,mxn,complete
3955,2020-05-21 23:45:33.472+00,e91068fff3d7fa1594dfdf3b4308433a,1.000000000000000000,web,mxn,complete
3957,2020-05-21 23:54:45.251+00,e91068fff3d7fa1594dfdf3b4308433a,1.000000000000000000,web,mxn,complete
3960,2020-05-22 05:35:38.919+00,e91068fff3d7fa1594dfdf3b4308433a,1.000000000000000000,web,mxn,complete
3961,2020-05-22 05:56:17.019+00,e91068fff3d7fa1594dfdf3b4308433a,1.000000000000000000,web,mxn,complete
3962,2020-05-22 06:13:33.127+00,e91068fff3d7fa1594dfdf3b4308433a,1.000000000000000000,web,mxn,complete
3963,2020-05-22 06:14:47.82+00,e91068fff3d7fa1594dfdf3b4308433a,1.000000000000000000,web,mxn,complete
4007,2020-05-22 15:23:02.264+00,e2eacaff46787bfeefcaa24cf35264c7,1.000000000000000000,app,mxn,failed
4008,2020-05-22 15:26:16.792+00,e2eacaff46787bfeefcaa24cf35264c7,1.000000000000000000,app,mxn,failed
4009,2020-05-22 15:27:58.529+00,e2eacaff46787bfeefcaa24cf35264c7,1.000000000000000000,app,mxn,failed
4033,2020-05-22 20:37:19.214+00,130f1a8e9e102707f3f91b010f151b0b,100.000000000000000000,web,mxn,failed
4043,2020-05-22 22:37:47.44+00,130f1a8e9e102707f3f91b010f151b0b,100.000000000000000000,web,mxn,failed
4044,2020-05-22 22:42:26.739+00,130f1a8e9e102707f3f91b010f151b0b,19.000000000000000000,web,mxn,failed
4045,2020-05-23 00:25:49.492+00,e91068fff3d7fa1594dfdf3b4308433a,1.000000000000000000,web,mxn,complete
4046,2020-05-23 01:33:16.851+00,e91068fff3d7fa1594dfdf3b4308433a,1.000000000000000000,web,mxn,complete
4048,2020-05-23 02:16:50.709+00,e91068fff3d7fa1594dfdf3b4308433a,1.000000000000000000,web,mxn,complete
4050,2020-05-24 03:47:12.03+00,e91068fff3d7fa1594dfdf3b4308433a,1.000000000000000000,web,mxn,complete
4051,2020-05-24 03:47:39.621+00,e91068fff3d7fa1594dfdf3b4308433a,1.000000000000000000,web,mxn,complete
4052,2020-05-24 04:03:42.423+00,e91068fff3d7fa1594dfdf3b4308433a,1.000000000000000000,web,mxn,complete
4053,2020-05-24 04:30:34.294+00,e91068fff3d7fa1594dfdf3b4308433a,1.000000000000000000,web,mxn,complete
4054,2020-05-24 07:38:32.109+00,e91068fff3d7fa1594dfdf3b4308433a,1.000000000000000000,web,mxn,complete
4116,2020-05-25 17:02:34.583+00,130f1a8e9e102707f3f91b010f151b0b,10.000000000000000000,web,mxn,failed
4117,2020-05-25 17:02:58.032+00,130f1a8e9e102707f3f91b010f151b0b,20.000000000000000000,web,mxn,failed
4118,2020-05-25 17:03:13.546+00,130f1a8e9e102707f3f91b010f151b0b,10.000000000000000000,web,mxn,failed
4119,2020-05-25 17:03:32.408+00,130f1a8e9e102707f3f91b010f151b0b,10.000000000000000000,web,mxn,failed
4120,2020-05-25 17:03:59.9+00,130f1a8e9e102707f3f91b010f151b0b,20.000000000000000000,web,mxn,failed
4121,2020-05-25 17:04:33.817+00,130f1a8e9e102707f3f91b010f151b0b,10.000000000000000000,web,mxn,failed
4122,2020-05-25 17:04:47.928+00,130f1a8e9e102707f3f91b010f151b0b,12.000000000000000000,web,mxn,failed
4123,2020-05-25 17:05:10.617+00,130f1a8e9e102707f3f91b010f151b0b,10.000000000000000000,web,mxn,failed
4124,2020-05-25 17:05:25.437+00,130f1a8e9e102707f3f91b010f151b0b,123.000000000000000000,web,mxn,failed
4125,2020-05-25 17:05:58.967+00,130f1a8e9e102707f3f91b010f151b0b,10.000000000000000000,web,mxn,failed
4133,2020-05-25 21:34:38.466+00,130f1a8e9e102707f3f91b010f151b0b,10.000000000000000000,web,mxn,failed
4134,2020-05-25 21:35:24.493+00,130f1a8e9e102707f3f91b010f151b0b,10.000000000000000000,web,mxn,complete
4135,2020-05-25 21:38:18.846+00,130f1a8e9e102707f3f91b010f151b0b,10.000000000000000000,web,mxn,complete
4136,2020-05-25 21:39:43.15+00,130f1a8e9e102707f3f91b010f151b0b,10.000000000000000000,web,mxn,complete
4137,2020-05-25 21:40:27.645+00,130f1a8e9e102707f3f91b010f151b0b,10.000000000000000000,web,mxn,complete
4138,2020-05-25 21:42:35.255+00,130f1a8e9e102707f3f91b010f151b0b,10.000000000000000000,web,mxn,complete
4139,2020-05-25 21:42:35.384+00,130f1a8e9e102707f3f91b010f151b0b,10.000000000000000000,web,mxn,complete
2391,2020-04-21 14:16:14.078+00,26751be1181460baf78db8d5eb7aad39,50.000000000000000000,app,mxn,complete
2392,2020-04-21 17:40:42.587+00,26751be1181460baf78db8d5eb7aad39,50.000000000000000000,app,mxn,complete
2393,2020-04-21 17:44:37.939+00,26751be1181460baf78db8d5eb7aad39,50.000000000000000000,app,mxn,complete
2394,2020-04-22 18:39:19.524+00,26751be1181460baf78db8d5eb7aad39,50.000000000000000000,app,mxn,complete
2395,2020-04-22 18:39:27.453+00,26751be1181460baf78db8d5eb7aad39,100.000000000000000000,app,mxn,complete
2396,2020-04-22 18:39:54.155+00,26751be1181460baf78db8d5eb7aad39,50.000000000000000000,app,mxn,complete
2397,2020-04-22 18:40:09.919+00,26751be1181460baf78db8d5eb7aad39,100.000000000000000000,app,mxn,complete
2399,2020-04-22 21:04:50.616+00,26751be1181460baf78db8d5eb7aad39,50.000000000000000000,app,mxn,complete
2401,2020-04-23 15:31:05.947+00,26751be1181460baf78db8d5eb7aad39,100.000000000000000000,app,mxn,complete
2402,2020-04-23 16:48:14.941+00,26751be1181460baf78db8d5eb7aad39,100.000000000000000000,app,mxn,complete
2413,2020-04-24 01:31:29.147+00,5487315b1286f907165907aa8fc96619,1.000000000000000000,web,mxn,failed
2437,2020-04-29 13:39:33.187+00,26751be1181460baf78db8d5eb7aad39,1.000000000000000000,app,bch,complete
2476,2020-04-30 02:33:29.32+00,a36b0dcd1e6384abc0e1867860ad3ee3,20000.000000000000000000,web,mxn,failed
2673,2020-05-01 03:31:04.391+00,5487315b1286f907165907aa8fc96619,10.000000000000000000,web,mxn,failed
3145,2020-05-06 17:55:59.495+00,7a98af17e63a0ac09ce2e96d03992fbc,12.000000000000000000,web,mxn,complete
3295,2020-05-07 21:52:11.238+00,2b64c2f19d868305aa8bbc2d72902cc5,4000.000000000000000000,web,mxn,failed
3594,2020-05-13 17:09:01.51+00,d15426b9c324676610fbb01360473ed8,5.000000000000000000,web,mxn,complete
3596,2020-05-13 18:35:49.105+00,d15426b9c324676610fbb01360473ed8,10.000000000000000000,web,mxn,failed
3814,2020-05-15 00:16:11.696+00,d15426b9c324676610fbb01360473ed8,1.000000000000000000,web,mxn,failed
3818,2020-05-15 20:20:22.308+00,d15426b9c324676610fbb01360473ed8,10.000000000000000000,web,mxn,failed
3821,2020-05-15 23:40:14.357+00,2b3bf3eee2475e03885a110e9acaab61,100.000000000000000000,web,mxn,complete
3823,2020-05-16 02:10:16.674+00,d15426b9c324676610fbb01360473ed8,15.000000000000000000,web,mxn,complete
3824,2020-05-16 04:20:48.901+00,d15426b9c324676610fbb01360473ed8,20.000000000000000000,web,mxn,complete
3825,2020-05-16 04:30:28.355+00,d15426b9c324676610fbb01360473ed8,40.000000000000000000,web,mxn,complete
3826,2020-05-16 19:35:50.522+00,d15426b9c324676610fbb01360473ed8,40.000000000000000000,web,mxn,complete
3827,2020-05-16 19:44:25.799+00,d15426b9c324676610fbb01360473ed8,100.000000000000000000,web,mxn,complete
3829,2020-05-16 21:16:08.027+00,d15426b9c324676610fbb01360473ed8,20.000000000000000000,web,mxn,complete
3837,2020-05-18 02:37:30.542+00,966b6dfb6b0819cc10644bea3115cf20,1000.000000000000000000,web,mxn,complete
3886,2020-05-19 21:59:23.662+00,d15426b9c324676610fbb01360473ed8,1000.000000000000000000,web,mxn,failed
3891,2020-05-20 03:59:15.312+00,d15426b9c324676610fbb01360473ed8,100.000000000000000000,web,mxn,failed
4011,2020-05-22 17:44:38.86+00,d15426b9c324676610fbb01360473ed8,12.000000000000000000,web,mxn,complete
4740,2020-05-28 19:11:00.096+00,e0688d13958a19e087e123148555e4b4,12.000000000000000000,web,mxn,complete
6466,2020-06-09 00:05:47.522+00,d15426b9c324676610fbb01360473ed8,1.000029990000000000,web,btc,complete
6467,2020-06-09 00:06:51.515+00,d15426b9c324676610fbb01360473ed8,0.450029990000000000,web,btc,complete
6468,2020-06-09 00:08:06.289+00,d15426b9c324676610fbb01360473ed8,0.300029990000000000,web,btc,complete
6494,2020-06-09 16:26:20.446+00,d15426b9c324676610fbb01360473ed8,4000.000000000000000000,web,mxn,failed
6495,2020-06-09 17:24:26.954+00,d15426b9c324676610fbb01360473ed8,8000.000000000000000000,web,mxn,failed
6573,2020-06-10 05:49:15.221+00,d15426b9c324676610fbb01360473ed8,1000.000000000000000000,web,mxn,complete
6588,2020-06-10 14:23:54.3+00,d15426b9c324676610fbb01360473ed8,0.120029990000000000,web,btc,complete
6589,2020-06-10 14:28:24.834+00,d15426b9c324676610fbb01360473ed8,0.021029990000000000,web,btc,complete
6728,2020-06-10 22:43:55.648+00,d15426b9c324676610fbb01360473ed8,500.000000000000000000,web,mxn,failed
6729,2020-06-10 22:46:58.429+00,d15426b9c324676610fbb01360473ed8,600.000000000000000000,web,mxn,failed
6830,2020-06-11 15:52:36.13+00,26751be1181460baf78db8d5eb7aad39,10.000000000000000000,app,mxn,failed
6873,2020-06-11 22:15:35.853+00,d15426b9c324676610fbb01360473ed8,1000.000000000000000000,web,mxn,complete
6874,2020-06-11 22:20:43.737+00,d15426b9c324676610fbb01360473ed8,1000.000000000000000000,web,mxn,failed
6875,2020-06-11 22:22:03.765+00,d15426b9c324676610fbb01360473ed8,1000.000000000000000000,web,mxn,failed
6930,2020-06-12 14:26:16.251+00,d15426b9c324676610fbb01360473ed8,222.000000000000000000,web,mxn,complete
6931,2020-06-12 14:40:12.966+00,d15426b9c324676610fbb01360473ed8,1111.000000000000000000,web,mxn,failed
6932,2020-06-12 14:42:32.067+00,d15426b9c324676610fbb01360473ed8,998.000000000000000000,web,mxn,failed
6933,2020-06-12 14:45:57.214+00,d15426b9c324676610fbb01360473ed8,100.000000000000000000,web,mxn,complete
7118,2020-06-14 21:08:58.07+00,5487315b1286f907165907aa8fc96619,1.000000000000000000,web,mxn,complete
7133,2020-06-15 15:10:52.739+00,26751be1181460baf78db8d5eb7aad39,100.000000000000000000,app,mxn,failed
7340,2020-06-17 14:16:24.758+00,d15426b9c324676610fbb01360473ed8,2000.000000000000000000,web,mxn,failed
7411,2020-06-17 19:55:43.382+00,d15426b9c324676610fbb01360473ed8,2500.000000000000000000,web,mxn,complete
7421,2020-06-18 02:23:20.543+00,d15426b9c324676610fbb01360473ed8,2500.000000000000000000,web,mxn,complete
7422,2020-06-18 02:45:23.91+00,d15426b9c324676610fbb01360473ed8,3500.000000000000000000,web,mxn,complete
7507,2020-06-19 01:37:48.116+00,d15426b9c324676610fbb01360473ed8,6000.000000000000000000,web,mxn,complete
7508,2020-06-19 01:43:42.714+00,d15426b9c324676610fbb01360473ed8,7000.000000000000000000,web,mxn,complete
7579,2020-06-20 03:19:58.709+00,d15426b9c324676610fbb01360473ed8,6000.000000000000000000,web,mxn,complete
7656,2020-06-22 23:09:52.936+00,d15426b9c324676610fbb01360473ed8,4000.000000000000000000,web,mxn,complete
7725,2020-06-24 16:26:48.227+00,21c5bba1dd6aed9ab48c2b34c1a0adde,100.000000000000000000,web,mxn,failed
7726,2020-06-24 16:29:05.672+00,21c5bba1dd6aed9ab48c2b34c1a0adde,100.000000000000000000,web,mxn,complete
7728,2020-06-24 16:29:56.492+00,21c5bba1dd6aed9ab48c2b34c1a0adde,100.000000000000000000,web,mxn,complete
7729,2020-06-24 16:31:36.468+00,21c5bba1dd6aed9ab48c2b34c1a0adde,50.000000000000000000,web,mxn,complete
7737,2020-06-24 16:37:32.804+00,21c5bba1dd6aed9ab48c2b34c1a0adde,100.000000000000000000,web,mxn,complete
7739,2020-06-24 16:37:56.767+00,21c5bba1dd6aed9ab48c2b34c1a0adde,50.000000000000000000,web,mxn,complete
7831,2020-06-25 22:05:05.844+00,e0688d13958a19e087e123148555e4b4,1000.000000000000000000,web,mxn,complete
7839,2020-06-25 22:59:50.787+00,21c5bba1dd6aed9ab48c2b34c1a0adde,50.000000000000000000,web,mxn,complete
7875,2020-06-26 23:32:07.031+00,d15426b9c324676610fbb01360473ed8,15000.000000000000000000,web,mxn,complete
7915,2020-06-29 18:20:24.091+00,21c5bba1dd6aed9ab48c2b34c1a0adde,10.000000000000000000,web,mxn,complete
21258,2021-01-12 13:13:54.52+00,1fc30b9d4319760b04fab735fbfed9a9,15.000000000000000000,app,usd,complete
21259,2021-01-12 13:54:32.157+00,1fc30b9d4319760b04fab735fbfed9a9,0.054082400000000000,app,eth,complete
21288,2021-01-12 16:10:44.268+00,4f6312fa44a894eab0d022fce42592bf,1.000000000000000000,app,btc,failed
21289,2021-01-12 16:11:49.478+00,4f6312fa44a894eab0d022fce42592bf,0.009994030000000000,app,btc,failed
21302,2021-01-12 17:41:28.005+00,4f6312fa44a894eab0d022fce42592bf,1000.000000000000000000,app,mxn,failed
21303,2021-01-12 18:33:52.774+00,4f6312fa44a894eab0d022fce42592bf,1000.000000000000000000,app,mxn,failed
21421,2021-01-13 18:39:23.137+00,90918ccd19a67747cadd8dbf8368c742,5.000000000000000000,app,mxn,complete
21423,2021-01-13 19:26:29.113+00,aa78c3db4fc4a1a343183d6113ec46ba,10.000000000000000000,app,mxn,complete
21424,2021-01-13 19:27:35.561+00,aa78c3db4fc4a1a343183d6113ec46ba,15.000000000000000000,app,mxn,complete
21425,2021-01-13 19:28:30.352+00,aa78c3db4fc4a1a343183d6113ec46ba,15.000000000000000000,app,mxn,complete
21426,2021-01-13 19:29:38.637+00,aa78c3db4fc4a1a343183d6113ec46ba,15.000000000000000000,app,mxn,complete
21427,2021-01-13 19:30:28.411+00,aa78c3db4fc4a1a343183d6113ec46ba,15.000000000000000000,app,mxn,complete
21470,2021-01-13 22:24:12.278+00,aa78c3db4fc4a1a343183d6113ec46ba,0.000142090000000000,app,btc,complete
21597,2021-01-14 21:22:21.498+00,aa78c3db4fc4a1a343183d6113ec46ba,2.000000000000000000,app,xrp,complete
21629,2021-01-15 16:21:09.462+00,aa78c3db4fc4a1a343183d6113ec46ba,0.000012960000000000,app,btc,complete
21632,2021-01-15 18:49:04.098+00,4f6312fa44a894eab0d022fce42592bf,0.850000000000000000,app,btc,complete
21633,2021-01-15 18:49:57.498+00,4f6312fa44a894eab0d022fce42592bf,100.000000000000000000,app,usd,failed
21662,2021-01-16 02:36:41.57+00,db9e6eef2eb4f0d8c55ecc7beaf2d78d,1.000000000000000000,web,btc,complete
21690,2021-01-18 15:48:27.629+00,50abc3e730e36b387ca8e02c26dc0a22,100.000000000000000000,web,mxn,failed
21711,2021-01-18 19:19:44.946+00,db9e6eef2eb4f0d8c55ecc7beaf2d78d,33.000000000000000000,web,mxn,complete
21722,2021-01-18 20:10:56.985+00,aa78c3db4fc4a1a343183d6113ec46ba,0.000021430000000000,app,btc,complete
21756,2021-01-18 23:21:41.635+00,aa78c3db4fc4a1a343183d6113ec46ba,0.000028500000000000,app,btc,complete
